stimulus,CID,dilution,solvent,components,solvent_onehot,cmp_ids,dilution_weakness,dilution_info
AM104,"[62444, 7765, 439570, 460, 61527, 1140, 7335, 31252, 8051, 15037]","[0.001, 0.001, 0.1, 0.1, 0.001, 0.01, 0.1, 0.01, 0.001, 0.01]","['pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'dep']","[282, 411, 213, 220, 264, 60, 364, 163, 463, 116]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 1]","[73, 107, 50, 52, 67, 10, 96, 41, 124, 26]","[1.0, 0.0015052684395383843, 0.1596638655462185, 0.09090909090909093, 0.0, 1.0, 1.0, 0.00900900900900901, 0.0013175230566534915, 0.0]","[[0.001, 0.001, 0.1, 0.1, 0.001, 0.01, 0.1, 0.01, 0.001, 0.01], [0, 0, 0, 0, 0, 0, 0, 0, 3, 1], [1.0, 0.0015052684395383843, 0.1596638655462185, 0.09090909090909093, 0.0, 1.0, 1.0, 0.00900900900900901, 0.0013175230566534915, 0.0]]"
AM131,"[11552, 7909, 10886, 11251, 7793]","[0.01, 0.001, 0.2, 0.01, 0.01]","['pg', 'pg', 'dep', 'pg', 'dep']","[65, 432, 38, 59, 419]","[0, 0, 1, 0, 1]","[12, 113, 5, 9, 110]","[0.09547738693467335, 1.0, 1.0, 1.0, 0.01408450704225352]","[[0.01, 0.001, 0.2, 0.01, 0.01], [0, 0, 1, 0, 1], [0.09547738693467335, 1.0, 1.0, 1.0, 0.01408450704225352]]"
AM172,"[62444, 7410, 62465, 5324978, 4133]","[0.001, 0.01, 0.01, 0.3, 0.01]","['pg', 'pg', 'pg', 'pg', 'paraffin oil']","[282, 381, 285, 243, 204]","[0, 0, 0, 0, 3]","[73, 100, 74, 60, 49]","[1.0, 0.03225806451612903, 0.04522613065326633, 1.0, 0.04522613065326633]","[[0.001, 0.01, 0.01, 0.3, 0.01], [0, 0, 0, 0, 3], [1.0, 0.03225806451612903, 0.04522613065326633, 1.0, 0.04522613065326633]]"
AM182,"[12206, 7969, 10886, 11251, 10882]","[0.001, 1e-05, 0.2, 0.01, 0.001]","['pg', 'pg', 'dep', 'pg', 'paraffin oil']","[83, 450, 38, 59, 31]","[0, 0, 1, 0, 3]","[17, 119, 5, 9, 4]","[1.0, 0.09090909090909091, 1.0, 1.0, 0.030100334448160536]","[[0.001, 1e-05, 0.2, 0.01, 0.001], [0, 0, 1, 0, 3], [1.0, 0.09090909090909091, 1.0, 1.0, 0.030100334448160536]]"
AM206,"[325, 31252, 4133, 7344, 7150]","[0.2, 0.01, 0.01, 0.15, 0.05]","['pg', 'pg', 'paraffin oil', 'dep', 'dep']","[184, 163, 204, 370, 352]","[0, 0, 3, 1, 1]","[45, 41, 49, 98, 92]","[1.0, 0.00900900900900901, 0.04522613065326633, 0.7435897435897435, 0.6245306633291615]","[[0.2, 0.01, 0.01, 0.15, 0.05], [0, 0, 3, 1, 1], [1.0, 0.00900900900900901, 0.04522613065326633, 0.7435897435897435, 0.6245306633291615]]"
AM212,"[83623, 79104, 31252, 10890, 10882, 14514, 8858, 7793, 7344, 12367]","[0.001, 0.3, 0.01, 0.05, 0.001, 0.1, 0.01, 0.01, 0.15, 0.1]","['pg', 'pg', 'pg', 'paraffin oil', 'paraffin oil', 'pg', 'dep', 'dep', 'dep', 'dep']","[493, 433, 163, 45, 31, 114, 514, 419, 370, 88]","[0, 0, 0, 3, 3, 0, 1, 1, 1, 1]","[132, 114, 41, 6, 4, 25, 137, 110, 98, 19]","[1.0, 1.0, 0.00900900900900901, 0.07964601769911506, 0.030100334448160536, 0.2184010719071014, 0.19913419913419914, 0.01408450704225352, 0.7435897435897435, 0.46666666666666673]","[[0.001, 0.3, 0.01, 0.05, 0.001, 0.1, 0.01, 0.01, 0.15, 0.1], [0, 0, 0, 3, 3, 0, 1, 1, 1, 1], [1.0, 1.0, 0.00900900900900901, 0.07964601769911506, 0.030100334448160536, 0.2184010719071014, 0.19913419913419914, 0.01408450704225352, 0.7435897435897435, 0.46666666666666673]]"
AM221,"[91497, 114533, 325, 12297, 6920]","[1.0, 0.1, 0.2, 0.001, 0.07]","['nt', 'pg', 'pg', 'pg', 'pg']","[526, 61, 184, 84, 334]","[2, 0, 0, 0, 0]","[139, 11, 45, 18, 85]","[1.0, 1.0, 1.0, 0.0, 0.17613636363636367]","[[1.0, 0.1, 0.2, 0.001, 0.07], [2, 0, 0, 0, 0], [1.0, 1.0, 1.0, 0.0, 0.17613636363636367]]"
AM281,"[91497, 7762, 3314, 5362720, 7909, 7335, 5365027, 10400, 8892, 8025]","[1.0, 0.01, 0.1, 0.015, 0.001, 0.1, 0.01, 0.03, 0.04, 0.05]","['nt', 'pg', 'dep', 'pg', 'pg', 'pg', 'paraffin oil', 'paraffin oil', 'pg', 'dep']","[526, 405, 200, 244, 432, 364, 253, 16, 520, 457]","[2, 0, 1, 0, 0, 0, 3, 3, 0, 1]","[139, 106, 48, 61, 113, 96, 64, 1, 138, 121]","[1.0, 0.09274193548387095, 0.48717948717948717, 0.3622448979591837, 1.0, 1.0, 0.03010033444816054, 0.14572864321608037, 0.03323262839879154, 0.10352187833511207]","[[1.0, 0.01, 0.1, 0.015, 0.001, 0.1, 0.01, 0.03, 0.04, 0.05], [2, 0, 1, 0, 0, 0, 3, 3, 0, 1], [1.0, 0.09274193548387095, 0.48717948717948717, 0.3622448979591837, 1.0, 1.0, 0.03010033444816054, 0.14572864321608037, 0.03323262839879154, 0.10352187833511207]]"
AM286,"[83623, 7762, 11552, 10886, 31252, 8051, 14514, 8858, 7793, 7344]","[0.001, 0.01, 0.01, 0.2, 0.01, 0.001, 0.1, 0.01, 0.01, 0.15]","['pg', 'pg', 'pg', 'dep', 'pg', 'paraffin oil', 'pg', 'dep', 'dep', 'dep']","[493, 405, 65, 38, 163, 463, 114, 514, 419, 370]","[0, 0, 0, 1, 0, 3, 0, 1, 1, 1]","[132, 106, 12, 5, 41, 124, 25, 137, 110, 98]","[1.0, 0.09274193548387095, 0.09547738693467335, 1.0, 0.00900900900900901, 0.0013175230566534915, 0.2184010719071014, 0.19913419913419914, 0.01408450704225352, 0.7435897435897435]","[[0.001, 0.01, 0.01, 0.2, 0.01, 0.001, 0.1, 0.01, 0.01, 0.15], [0, 0, 0, 1, 0, 3, 0, 1, 1, 1], [1.0, 0.09274193548387095, 0.09547738693467335, 1.0, 0.00900900900900901, 0.0013175230566534915, 0.2184010719071014, 0.19913419913419914, 0.01408450704225352, 0.7435897435897435]]"
AM311,"[83623, 10886, 5324978, 31252, 7793]","[0.001, 0.2, 0.3, 0.01, 0.01]","['pg', 'dep', 'pg', 'pg', 'dep']","[493, 38, 243, 163, 419]","[0, 1, 0, 0, 1]","[132, 5, 60, 41, 110]","[1.0, 1.0, 1.0, 0.00900900900900901, 0.01408450704225352]","[[0.001, 0.2, 0.3, 0.01, 0.01], [0, 1, 0, 0, 1], [1.0, 1.0, 1.0, 0.00900900900900901, 0.01408450704225352]]"
AM349,"[7127, 91497, 7762, 3314, 5362720, 325, 7909, 7969, 7335, 8025]","[0.2, 1.0, 0.01, 0.1, 0.015, 0.2, 0.001, 1e-05, 0.1, 0.05]","['pg', 'nt', 'pg', 'dep', 'pg', 'pg', 'pg', 'pg', 'pg', 'dep']","[344, 526, 405, 200, 244, 184, 432, 450, 364, 457]","[0, 2, 0, 1, 0, 0, 0, 0, 0, 1]","[89, 139, 106, 48, 61, 45, 113, 119, 96, 121]","[1.0, 1.0, 0.09274193548387095, 0.48717948717948717, 0.3622448979591837, 1.0, 1.0, 0.09090909090909091, 1.0, 0.10352187833511207]","[[0.2, 1.0, 0.01, 0.1, 0.015, 0.2, 0.001, 1e-05, 0.1, 0.05], [0, 2, 0, 1, 0, 0, 0, 0, 0, 1], [1.0, 1.0, 0.09274193548387095, 0.48717948717948717, 0.3622448979591837, 1.0, 1.0, 0.09090909090909091, 1.0, 0.10352187833511207]]"
AM361,"[7921, 62465, 12206, 78944, 5365027]","[1.0, 0.01, 0.001, 0.1, 0.01]","['nt', 'pg', 'pg', 'pg', 'paraffin oil']","[441, 285, 83, 431, 253]","[2, 0, 0, 0, 3]","[116, 74, 17, 112, 64]","[1.0, 0.04522613065326633, 1.0, 1.0, 0.03010033444816054]","[[1.0, 0.01, 0.001, 0.1, 0.01], [2, 0, 0, 0, 3], [1.0, 0.04522613065326633, 1.0, 1.0, 0.03010033444816054]]"
AM414,"[6549, 114533, 62444, 61527, 11702, 1140, 7335, 8051, 10890, 15037]","[0.1, 0.1, 0.001, 0.001, 0.1, 0.01, 0.1, 0.001, 0.05, 0.01]","['pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'paraffin oil', 'dep']","[321, 61, 282, 264, 69, 60, 364, 463, 45, 116]","[0, 0, 0, 0, 0, 0, 0, 3, 3, 1]","[81, 11, 73, 67, 13, 10, 96, 124, 6, 26]","[0.6648344282075345, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0013175230566534915, 0.07964601769911506, 0.0]","[[0.1, 0.1, 0.001, 0.001, 0.1, 0.01, 0.1, 0.001, 0.05, 0.01], [0, 0, 0, 0, 0, 0, 0, 3, 3, 1], [0.6648344282075345, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0013175230566534915, 0.07964601769911506, 0.0]]"
AM430,"[7921, 325, 12206, 10886, 78944]","[1.0, 0.2, 0.001, 0.2, 0.1]","['nt', 'pg', 'pg', 'dep', 'pg']","[441, 184, 83, 38, 431]","[2, 0, 0, 1, 0]","[116, 45, 17, 5, 112]","[1.0, 1.0, 1.0, 1.0, 1.0]","[[1.0, 0.2, 0.001, 0.2, 0.1], [2, 0, 0, 1, 0], [1.0, 1.0, 1.0, 1.0, 1.0]]"
AM431,"[16590, 12180, 325, 7969, 9589, 6920, 10890, 10400, 8892, 7793]","[0.001, 0.01, 0.2, 1e-05, 0.2, 0.07, 0.05, 0.03, 0.04, 0.01]","['pg', 'dep', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'paraffin oil', 'pg', 'dep']","[121, 78, 184, 450, 530, 334, 45, 16, 520, 419]","[0, 1, 0, 0, 0, 0, 3, 3, 0, 1]","[28, 16, 45, 119, 143, 85, 6, 1, 138, 110]","[1.0, 0.041916167664670656, 1.0, 0.09090909090909091, 1.0, 0.17613636363636367, 0.07964601769911506, 0.14572864321608037, 0.03323262839879154, 0.01408450704225352]","[[0.001, 0.01, 0.2, 1e-05, 0.2, 0.07, 0.05, 0.03, 0.04, 0.01], [0, 1, 0, 0, 0, 0, 3, 3, 0, 1], [1.0, 0.041916167664670656, 1.0, 0.09090909090909091, 1.0, 0.17613636363636367, 0.07964601769911506, 0.14572864321608037, 0.03323262839879154, 0.01408450704225352]]"
AM435,"[6549, 114533, 439570, 460, 61527, 11702, 1140, 7335, 10890, 10882]","[0.1, 0.1, 0.1, 0.1, 0.001, 0.1, 0.01, 0.1, 0.05, 0.001]","['pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'paraffin oil']","[321, 61, 213, 220, 264, 69, 60, 364, 45, 31]","[0, 0, 0, 0, 0, 0, 0, 0, 3, 3]","[81, 11, 50, 52, 67, 13, 10, 96, 6, 4]","[0.6648344282075345, 1.0, 0.1596638655462185, 0.09090909090909093, 0.0, 1.0, 1.0, 1.0, 0.07964601769911506, 0.030100334448160536]","[[0.1, 0.1, 0.1, 0.1, 0.001, 0.1, 0.01, 0.1, 0.05, 0.001], [0, 0, 0, 0, 0, 0, 0, 0, 3, 3], [0.6648344282075345, 1.0, 0.1596638655462185, 0.09090909090909093, 0.0, 1.0, 1.0, 1.0, 0.07964601769911506, 0.030100334448160536]]"
AM451,"[31265, 7410, 325, 1140, 12367]","[0.01, 0.01, 0.2, 0.01, 0.1]","['dep', 'pg', 'pg', 'pg', 'dep']","[175, 381, 184, 60, 88]","[1, 0, 0, 0, 1]","[43, 100, 45, 10, 19]","[0.09909909909909911, 0.03225806451612903, 1.0, 1.0, 0.46666666666666673]","[[0.01, 0.01, 0.2, 0.01, 0.1], [1, 0, 0, 0, 1], [0.09909909909909911, 0.03225806451612903, 1.0, 1.0, 0.46666666666666673]]"
AM456,"[7921, 12810, 5324978, 8051, 4133]","[1.0, 1.0, 0.3, 0.001, 0.01]","['nt', 'nt', 'pg', 'paraffin oil', 'paraffin oil']","[441, 96, 243, 463, 204]","[2, 2, 0, 3, 3]","[116, 21, 60, 124, 49]","[1.0, 1.0, 1.0, 0.0013175230566534915, 0.04522613065326633]","[[1.0, 1.0, 0.3, 0.001, 0.01], [2, 2, 0, 3, 3], [1.0, 1.0, 1.0, 0.0013175230566534915, 0.04522613065326633]]"
AM461,"[91497, 325, 61527, 10886, 31252]","[1.0, 0.2, 0.001, 0.2, 0.01]","['nt', 'pg', 'pg', 'dep', 'pg']","[526, 184, 264, 38, 163]","[2, 0, 0, 1, 0]","[139, 45, 67, 5, 41]","[1.0, 1.0, 0.0, 1.0, 0.00900900900900901]","[[1.0, 0.2, 0.001, 0.2, 0.01], [2, 0, 0, 1, 0], [1.0, 1.0, 0.0, 1.0, 0.00900900900900901]]"
AM483,"[7127, 1140, 8892, 7793, 7150]","[0.2, 0.01, 0.04, 0.01, 0.05]","['pg', 'pg', 'pg', 'dep', 'dep']","[344, 60, 520, 419, 352]","[0, 0, 0, 1, 1]","[89, 10, 138, 110, 92]","[1.0, 1.0, 0.03323262839879154, 0.01408450704225352, 0.6245306633291615]","[[0.2, 0.01, 0.04, 0.01, 0.05], [0, 0, 0, 1, 1], [1.0, 1.0, 0.03323262839879154, 0.01408450704225352, 0.6245306633291615]]"
AM516,"[7127, 114533, 325, 8892, 8858]","[0.2, 0.1, 0.2, 0.04, 0.01]","['pg', 'pg', 'pg', 'pg', 'dep']","[344, 61, 184, 520, 514]","[0, 0, 0, 0, 1]","[89, 11, 45, 138, 137]","[1.0, 1.0, 1.0, 0.03323262839879154, 0.19913419913419914]","[[0.2, 0.1, 0.2, 0.04, 0.01], [0, 0, 0, 0, 1], [1.0, 1.0, 1.0, 0.03323262839879154, 0.19913419913419914]]"
AM518,"[7765, 61527, 78944, 4133, 8858]","[0.001, 0.001, 0.1, 0.01, 0.01]","['pg', 'pg', 'pg', 'paraffin oil', 'dep']","[411, 264, 431, 204, 514]","[0, 0, 0, 3, 1]","[107, 67, 112, 49, 137]","[0.0015052684395383843, 0.0, 1.0, 0.04522613065326633, 0.19913419913419914]","[[0.001, 0.001, 0.1, 0.01, 0.01], [0, 0, 0, 3, 1], [0.0015052684395383843, 0.0, 1.0, 0.04522613065326633, 0.19913419913419914]]"
AM523,"[7921, 5362720, 7765, 11552, 4133]","[1.0, 0.015, 0.001, 0.01, 0.01]","['nt', 'pg', 'pg', 'pg', 'paraffin oil']","[441, 244, 411, 65, 204]","[2, 0, 0, 0, 3]","[116, 61, 107, 12, 49]","[1.0, 0.3622448979591837, 0.0015052684395383843, 0.09547738693467335, 0.04522613065326633]","[[1.0, 0.015, 0.001, 0.01, 0.01], [2, 0, 0, 0, 3], [1.0, 0.3622448979591837, 0.0015052684395383843, 0.09547738693467335, 0.04522613065326633]]"
AM571,"[91497, 439570, 11702, 1140, 31252]","[1.0, 0.1, 0.1, 0.01, 0.01]","['nt', 'pg', 'pg', 'pg', 'pg']","[526, 213, 69, 60, 163]","[2, 0, 0, 0, 0]","[139, 50, 13, 10, 41]","[1.0, 0.1596638655462185, 1.0, 1.0, 0.00900900900900901]","[[1.0, 0.1, 0.1, 0.01, 0.01], [2, 0, 0, 0, 0], [1.0, 0.1596638655462185, 1.0, 1.0, 0.00900900900900901]]"
AM586,"[7921, 12297, 31252, 5365027, 7793]","[1.0, 0.001, 0.01, 0.01, 0.01]","['nt', 'pg', 'pg', 'paraffin oil', 'dep']","[441, 84, 163, 253, 419]","[2, 0, 0, 3, 1]","[116, 18, 41, 64, 110]","[1.0, 0.0, 0.00900900900900901, 0.03010033444816054, 0.01408450704225352]","[[1.0, 0.001, 0.01, 0.01, 0.01], [2, 0, 0, 3, 1], [1.0, 0.0, 0.00900900900900901, 0.03010033444816054, 0.01408450704225352]]"
AM654,"[7765, 325, 2758778, 78944, 11251]","[0.001, 0.2, 0.01, 0.1, 0.01]","['pg', 'pg', 'pg', 'pg', 'pg']","[411, 184, 159, 431, 59]","[0, 0, 0, 0, 0]","[107, 45, 40, 112, 9]","[0.0015052684395383843, 1.0, 1.0, 1.0, 1.0]","[[0.001, 0.2, 0.01, 0.1, 0.01], [0, 0, 0, 0, 0], [0.0015052684395383843, 1.0, 1.0, 1.0, 1.0]]"
AM706,"[62444, 8051, 5365027, 7793, 12367]","[0.001, 0.001, 0.01, 0.01, 0.1]","['pg', 'paraffin oil', 'paraffin oil', 'dep', 'dep']","[282, 463, 253, 419, 88]","[0, 3, 3, 1, 1]","[73, 124, 64, 110, 19]","[1.0, 0.0013175230566534915, 0.03010033444816054, 0.01408450704225352, 0.46666666666666673]","[[0.001, 0.001, 0.01, 0.01, 0.1], [0, 3, 3, 1, 1], [1.0, 0.0013175230566534915, 0.03010033444816054, 0.01408450704225352, 0.46666666666666673]]"
AM715,"[6549, 114533, 62444, 7410, 7765, 460, 7335, 31252, 8051, 15037]","[0.1, 0.1, 0.001, 0.01, 0.001, 0.1, 0.1, 0.01, 0.001, 0.01]","['pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'dep', 'paraffin oil', 'dep']","[321, 61, 282, 381, 411, 220, 364, 162, 463, 116]","[0, 0, 0, 0, 0, 0, 0, 1, 3, 1]","[81, 11, 73, 100, 107, 52, 96, 41, 124, 26]","[0.6648344282075345, 1.0, 1.0, 0.03225806451612903, 0.0015052684395383843, 0.09090909090909093, 1.0, 0.00900900900900901, 0.0013175230566534915, 0.0]","[[0.1, 0.1, 0.001, 0.01, 0.001, 0.1, 0.1, 0.01, 0.001, 0.01], [0, 0, 0, 0, 0, 0, 0, 1, 3, 1], [0.6648344282075345, 1.0, 1.0, 0.03225806451612903, 0.0015052684395383843, 0.09090909090909093, 1.0, 0.00900900900900901, 0.0013175230566534915, 0.0]]"
AM782,"[7127, 91497, 5362720, 7909, 7969, 2758778, 7335, 5365027, 8025, 7344]","[0.2, 1.0, 0.015, 0.001, 1e-05, 0.01, 0.1, 0.01, 0.05, 0.15]","['pg', 'nt', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'dep', 'dep']","[344, 526, 244, 432, 450, 159, 364, 253, 457, 370]","[0, 2, 0, 0, 0, 0, 0, 3, 1, 1]","[89, 139, 61, 113, 119, 40, 96, 64, 121, 98]","[1.0, 1.0, 0.3622448979591837, 1.0, 0.09090909090909091, 1.0, 1.0, 0.03010033444816054, 0.10352187833511207, 0.7435897435897435]","[[0.2, 1.0, 0.015, 0.001, 1e-05, 0.01, 0.1, 0.01, 0.05, 0.15], [0, 2, 0, 0, 0, 0, 0, 3, 1, 1], [1.0, 1.0, 0.3622448979591837, 1.0, 0.09090909090909091, 1.0, 1.0, 0.03010033444816054, 0.10352187833511207, 0.7435897435897435]]"
AM792,"[7921, 91497, 62465, 5324978, 7344]","[1.0, 1.0, 0.01, 0.3, 0.15]","['nt', 'nt', 'pg', 'pg', 'dep']","[441, 526, 285, 243, 370]","[2, 2, 0, 0, 1]","[116, 139, 74, 60, 98]","[1.0, 1.0, 0.04522613065326633, 1.0, 0.7435897435897435]","[[1.0, 1.0, 0.01, 0.3, 0.15], [2, 2, 0, 0, 1], [1.0, 1.0, 0.04522613065326633, 1.0, 0.7435897435897435]]"
AM796,"[62444, 12180, 7410, 62465, 4133]","[0.001, 0.01, 0.01, 0.01, 0.01]","['pg', 'dep', 'pg', 'pg', 'paraffin oil']","[282, 78, 381, 285, 204]","[0, 1, 0, 0, 3]","[73, 16, 100, 74, 49]","[1.0, 0.041916167664670656, 0.03225806451612903, 0.04522613065326633, 0.04522613065326633]","[[0.001, 0.01, 0.01, 0.01, 0.01], [0, 1, 0, 0, 3], [1.0, 0.041916167664670656, 0.03225806451612903, 0.04522613065326633, 0.04522613065326633]]"
AM810,"[91497, 12810, 62465, 325, 11702]","[1.0, 1.0, 0.01, 0.2, 0.1]","['nt', 'nt', 'pg', 'pg', 'pg']","[526, 96, 285, 184, 69]","[2, 2, 0, 0, 0]","[139, 21, 74, 45, 13]","[1.0, 1.0, 0.04522613065326633, 1.0, 1.0]","[[1.0, 1.0, 0.01, 0.2, 0.1], [2, 2, 0, 0, 0], [1.0, 1.0, 0.04522613065326633, 1.0, 1.0]]"
AM840,"[91497, 439570, 325, 7969, 61527, 9589, 6920, 10890, 10400, 8892]","[1.0, 0.1, 0.2, 1e-05, 0.001, 0.2, 0.07, 0.05, 0.03, 0.04]","['nt', 'pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'paraffin oil', 'pg']","[526, 213, 184, 450, 264, 530, 334, 45, 16, 520]","[2, 0, 0, 0, 0, 0, 0, 3, 3, 0]","[139, 50, 45, 119, 67, 143, 85, 6, 1, 138]","[1.0, 0.1596638655462185, 1.0, 0.09090909090909091, 0.0, 1.0, 0.17613636363636367, 0.07964601769911506, 0.14572864321608037, 0.03323262839879154]","[[1.0, 0.1, 0.2, 1e-05, 0.001, 0.2, 0.07, 0.05, 0.03, 0.04], [2, 0, 0, 0, 0, 0, 0, 3, 3, 0], [1.0, 0.1596638655462185, 1.0, 0.09090909090909091, 0.0, 1.0, 0.17613636363636367, 0.07964601769911506, 0.14572864321608037, 0.03323262839879154]]"
AM881,"[7921, 12810, 78944, 10882, 7793]","[1.0, 1.0, 0.1, 0.001, 0.01]","['nt', 'nt', 'pg', 'paraffin oil', 'dep']","[441, 96, 431, 31, 419]","[2, 2, 0, 3, 1]","[116, 21, 112, 4, 110]","[1.0, 1.0, 1.0, 0.030100334448160536, 0.01408450704225352]","[[1.0, 1.0, 0.1, 0.001, 0.01], [2, 2, 0, 3, 1], [1.0, 1.0, 1.0, 0.030100334448160536, 0.01408450704225352]]"
AM882,"[7762, 11552, 79104, 10886, 11702, 31252, 10882, 7793, 7344, 12367]","[0.01, 0.01, 0.3, 0.2, 0.1, 0.01, 0.001, 0.01, 0.15, 0.1]","['pg', 'pg', 'pg', 'dep', 'pg', 'pg', 'paraffin oil', 'dep', 'pg', 'dep']","[405, 65, 433, 38, 69, 163, 31, 419, 371, 88]","[0, 0, 0, 1, 0, 0, 3, 1, 0, 1]","[106, 12, 114, 5, 13, 41, 4, 110, 98, 19]","[0.09274193548387095, 0.09547738693467335, 1.0, 1.0, 1.0, 0.00900900900900901, 0.030100334448160536, 0.01408450704225352, 0.7435897435897435, 0.46666666666666673]","[[0.01, 0.01, 0.3, 0.2, 0.1, 0.01, 0.001, 0.01, 0.15, 0.1], [0, 0, 0, 1, 0, 0, 3, 1, 0, 1], [0.09274193548387095, 0.09547738693467335, 1.0, 1.0, 1.0, 0.00900900900900901, 0.030100334448160536, 0.01408450704225352, 0.7435897435897435, 0.46666666666666673]]"
AM907,"[91497, 5362720, 439570, 7969, 61918]","[1.0, 0.015, 0.1, 1e-05, 0.05]","['nt', 'pg', 'pg', 'pg', 'pg']","[526, 244, 213, 450, 279]","[2, 0, 0, 0, 0]","[139, 61, 50, 119, 71]","[1.0, 0.3622448979591837, 0.1596638655462185, 0.09090909090909091, 0.23076923076923078]","[[1.0, 0.015, 0.1, 1e-05, 0.05], [2, 0, 0, 0, 0], [1.0, 0.3622448979591837, 0.1596638655462185, 0.09090909090909091, 0.23076923076923078]]"
AM911,"[16590, 91497, 12180, 325, 61527, 9589, 6920, 10890, 10400, 61918]","[0.001, 1.0, 0.01, 0.2, 0.001, 0.2, 0.07, 0.05, 0.03, 0.05]","['pg', 'nt', 'dep', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'paraffin oil', 'pg']","[121, 526, 78, 184, 264, 530, 334, 45, 16, 279]","[0, 2, 1, 0, 0, 0, 0, 3, 3, 0]","[28, 139, 16, 45, 67, 143, 85, 6, 1, 71]","[1.0, 1.0, 0.041916167664670656, 1.0, 0.0, 1.0, 0.17613636363636367, 0.07964601769911506, 0.14572864321608037, 0.23076923076923078]","[[0.001, 1.0, 0.01, 0.2, 0.001, 0.2, 0.07, 0.05, 0.03, 0.05], [0, 2, 1, 0, 0, 0, 0, 3, 3, 0], [1.0, 1.0, 0.041916167664670656, 1.0, 0.0, 1.0, 0.17613636363636367, 0.07964601769911506, 0.14572864321608037, 0.23076923076923078]]"
AM940,"[83623, 7762, 325, 7909, 7969, 10886, 7335, 10400, 8892, 8025]","[0.001, 0.01, 0.2, 0.001, 1e-05, 0.2, 0.1, 0.03, 0.04, 0.05]","['pg', 'pg', 'pg', 'pg', 'pg', 'dep', 'pg', 'paraffin oil', 'pg', 'dep']","[493, 405, 184, 432, 450, 38, 364, 16, 520, 457]","[0, 0, 0, 0, 0, 1, 0, 3, 0, 1]","[132, 106, 45, 113, 119, 5, 96, 1, 138, 121]","[1.0, 0.09274193548387095, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.14572864321608037, 0.03323262839879154, 0.10352187833511207]","[[0.001, 0.01, 0.2, 0.001, 1e-05, 0.2, 0.1, 0.03, 0.04, 0.05], [0, 0, 0, 0, 0, 1, 0, 3, 0, 1], [1.0, 0.09274193548387095, 1.0, 1.0, 0.09090909090909091, 1.0, 1.0, 0.14572864321608037, 0.03323262839879154, 0.10352187833511207]]"
AM942,"[12810, 12206, 7969, 5324978, 12367]","[1.0, 0.001, 1e-05, 0.3, 0.1]","['nt', 'pg', 'pg', 'pg', 'dep']","[96, 83, 450, 243, 88]","[2, 0, 0, 0, 1]","[21, 17, 119, 60, 19]","[1.0, 1.0, 0.09090909090909091, 1.0, 0.46666666666666673]","[[1.0, 0.001, 1e-05, 0.3, 0.1], [2, 0, 0, 0, 1], [1.0, 1.0, 0.09090909090909091, 1.0, 0.46666666666666673]]"
AM943,"[325, 12297, 61527, 31252, 8892]","[0.2, 0.001, 0.001, 0.01, 0.04]","['pg', 'pg', 'pg', 'pg', 'pg']","[184, 84, 264, 163, 520]","[0, 0, 0, 0, 0]","[45, 18, 67, 41, 138]","[1.0, 0.0, 0.0, 0.00900900900900901, 0.03323262839879154]","[[0.2, 0.001, 0.001, 0.01, 0.04], [0, 0, 0, 0, 0], [1.0, 0.0, 0.0, 0.00900900900900901, 0.03323262839879154]]"
AM944,"[6549, 439570, 460, 61527, 11702, 1140, 8051, 10890, 10882, 8025]","[0.1, 0.1, 0.1, 0.001, 0.1, 0.01, 0.001, 0.05, 0.001, 0.05]","['pg', 'pg', 'pg', 'pg', 'pg', 'pg', 'paraffin oil', 'paraffin oil', 'paraffin oil', 'dep']","[321, 213, 220, 264, 69, 60, 463, 45, 31, 457]","[0, 0, 0, 0, 0, 0, 3, 3, 3, 1]","[81, 50, 52, 67, 13, 10, 124, 6, 4, 121]","[0.6648344282075345, 0.1596638655462185, 0.09090909090909093, 0.0, 1.0, 1.0, 0.0013175230566534915, 0.07964601769911506, 0.030100334448160536, 0.10352187833511207]","[[0.1, 0.1, 0.1, 0.001, 0.1, 0.01, 0.001, 0.05, 0.001, 0.05], [0, 0, 0, 0, 0, 0, 3, 3, 3, 1], [0.6648344282075345, 0.1596638655462185, 0.09090909090909093, 0.0, 1.0, 1.0, 0.0013175230566534915, 0.07964601769911506, 0.030100334448160536, 0.10352187833511207]]"
