CID,SMILES
3935,CC1(C)C2CCC1C(C1CCCCC1O)C2
3936,COC1=C(C)CC(C)C1=O
3937,CC1=CC(C)C(C(=O)C(C)(C)C)CC1
3938,CC1(C)CCCC2=C1CC(C=O)CC2
3939,CC(C)(c1ccccc1)c1cc(-n2nc3ccccc3n2)c(O)c(C(C)(C)c2ccccc2)c1
3940,CCC(C)=CCCC(C)=CC#N
3941,CC(C)C1OC(C)(C)OCC1(C)C
3942,C1CCCC2(CCC1)CCCO2
3943,C=CCCCCCCCCCOCCC#N
3944,CCOC(=O)CCCCCOC(C)=O
3945,CC(C)C1CCC(C(C)O)CC1
3946,C=C(C)C1CCC(C)CC1OC=O
3947,CCCCCC1C(=O)CCC1C
3948,CC(C)CC1CC(C)CCO1
3949,CCC1CCC(=O)C1=O
3950,C=C1CCCC(C)(C)C1CCC(C)=O
3951,C=CCC(C=CCCCCC)OC(C)=O
3952,CCC1OCC2(CC=CCC2)CO1
3953,CCCC(O)CCC1C(C)CCCC1(C)C
3954,C=CC(C)CCC=C(C)CCC=O
3955,CC1=CCC(C)C(C)C12C=CC(C)O2
3956,CCC(=CCC(C)CCO)CC
3957,CC1(C)C2CCC1(C)C(OC(=O)c1ccccc1)C2
3958,CCCCCC1=CC(=O)CCC1
3959,Cc1cccc(CCCCCO)c1
3960,CC1(C)C2CC=C(CCC=O)C1C2
3961,CC1OCC(c2ccccc2)O1
3962,CC(C)C1CCC2CC(=O)CCC2C1
3963,CCOC(=O)C1=C(C)C=CCC1(C)C
3964,C=C(OCC)C1C(C)(C)CC(=O)CC1(C)C
3965,COC(=O)c1ccc(O)c(C)c1O
3966,CC1OC(C)C2Cc3ccccc3C2O1
3967,COC(=O)C1C(C)=CCCC1(C)C
3968,CC(C)C(=O)OCC1=CCC2CC1C2(C)C
3969,CC12CCC(C1)C(C)(C)C2(C)O
3970,CC(=O)Oc1c(C)occc1=O
3971,OCC1CCC2C3CCC(C3)C12
3972,C=C1CC(C)OC(c2ccccc2)C1
3973,CC1CCC2C(C)(C)C3CC12CC1OC13C
3974,CC(=O)C1=C2CC3(C)CCC2(CC3)C(C)(C)CC1
3975,CCCc1ncc(C)nc1C
3976,CC(C)(C)c1cnccn1
3977,CC(N)C(=O)NC(CCC(N)=O)C(=O)O
3978,CC1=CC=CC(C)(C)CC1=O
3979,C1CCSSC1
3980,CSC(SC)SC
3981,COC(=O)CC1CCCCC1
3982,CC=CCC(=O)OCCCC
3983,CCC#CCCCCC
3984,O=C(O)C1CCCN1
3985,COc1cc(CC=O)ccc1O
3986,OCCCCCCCc1ccccc1
3987,CCOc1cc(C=O)ccc1OC(C)=O
3988,CC(CC(C)(C)C#N)c1ccccc1
3989,CCOC(=O)C12CCCC1C1CCC2C1
3990,C=C(C)C1CCC(C)=C1CC(C)(C)COC(=O)CC
3991,CCCCC(CC)COC(=O)CCCCCC(C)C
3992,OCC1CC2CC1C1CCC(CO)C21
3993,CCOC(=O)C(C)C1CCCCC1
3994,CC1=CC2C(C(C)C)CCC(C)(O)C2CC1
3995,CC1=CCCC(C)C12CCC(C(C)(C)O)C2
3996,CC(=O)OCC1CCC2C3CCC(C3)C12
3997,O=CC1CCC2C3CCC(C3)C12
3998,CC1=CC(=O)C23CC1C(C)(C)C2CCC3C
3999,C#CC1(OC(C)=O)CCCCC1C(C)CC
4000,COC1(C)CCCCCCCCCCC1
4001,CCCC1C2C=CC(C2)C1C=O
4002,CC1CCC2C(C)(C)C3CC12CCC3(C)OC=O
4003,CCCCCC1C(=O)CCC1CC(C)=O
4004,COC(C)(C)CCCC(C)C(C)O
4005,COCOC1CCCCCCCCCCC1
4006,CC1CCC(C(C)C)C2(C1)OCC(CO)O2
4007,C=CC1(OC(C)=O)CCCCC1C(C)CC
4008,CCCCCCC1C(=O)CCC1C(=O)OC
4009,COC(=O)c1ccccc1N=Cc1ccccc1
4010,CC(=O)c1scnc1C
4011,CCc1sc(C)nc1C
4012,c1nc2c(o1)CCCCCCCCCC2
4013,COC(=O)C=C1CCCC1
4014,CC(=O)OCCCCCCC(C)C
4015,CC(C)=CCCC(C)CC(C)O
4016,C=CC(C)(CCC1OC1(C)C)OC(C)=O
4017,C=C(O)C(C)CCCC(C)C
4018,CC1CC2C3CCC(C3)C2CC1=O
4019,O=CCOCCc1ccccc1
4020,CC(=O)C1C2CCC(C2)C1(C)C
4021,CCCC(C)C=Nc1ccccc1C(=O)OC
4022,CCCCCCCC(COC(C)=O)OC(C)=O
4023,C=CC(C)(CCCC(C)C)OC(C)OCC
4024,CCC(C)C(=O)N(C)c1ccccc1
4025,COC1CC2CC1C1CC(C=O)CC21
4026,CC1OCC2(CO1)CC1CCC2C1
4027,CCOC(=O)OC1C(C)CCC(C)C1C
4028,CCc1ccc(CC(C)(C)C#N)cc1
4029,CCC(O)COC1CCCCC1C(C)(C)C
4030,CC1=CCC(CCC(C)CO)C1(C)C
4031,COC(=O)C1OC1(C)C1CC2C=CC1C2
4032,CCCCCCCCCCOCC=O
4033,CCCCCCCCC=Nc1ccccc1C(=O)OC
4034,CC1(C)CCCC2=C1CC(C#N)CC2
4035,CC12CCCC(C)(CC1)C2=NO
4036,CCOC(=O)C1C(C)=C(C)CCC1(C)C
4037,CCCCC1COC2(CCCC2)O1
4038,CC(C)OCCOC(=O)c1ccccc1O
4039,CCCC(C)C1OCC(C)(CCC)CO1
4040,c1ccc(CCOC2CCCCC2)cc1
4041,CC1=CC2(O)OC3(CC2=C(C)C)C(C)CCC13
4042,CC1(C)C2CC=C(CC=O)C1C2
4043,CC(=O)OCCCCCC(C)C
4044,CC(C)CCCC(C)CC#N
4045,C1CCCCCC2COCC2CCCC1
4046,CC(C)CC(C)CCCC(C)O
4047,CC1CC(C)(C)CC(=O)O1
4048,CCC1OCC2(CO1)CC(C)=CCC2C
4049,CCCCC(=O)C1=C(C)CCCC1(C)C
4050,CCCCC1OC(=O)C2=C1CCC=C2
4051,CC1=CC2C3CC(CC3O)C2C1C
4052,COc1c(C=O)c(C)cc2c1C(C)(C)CCC2(C)C
4053,CCC12CCC(C1)C(C1(O)CCCCC1)C2
4054,CC(=O)OC1CC2CCC1(C)OC2(C)C
4055,O=CCOC1CC2CC1C1CC=CC21
4056,CCCC(=O)OC(C)(C)C1CCC(C)C2=C(C1)C(C)CC2
4057,CC(=O)C1(C)CCC23CC1C(C)(C)C2CCC3C
4058,CC(C)OC(=O)CC1=CCCCC1
4059,CC1CCC2(CCC(=O)O2)CC1
4060,CC(=S)OC(C)(C)C1CCC(C)CC1=O
4061,CCOC(=O)C1=C(CC)C(C)CCC1(C)C
4062,CC1(C=O)CC(C)(C)C2CCCC=C21
4063,CC1=CCC(C(C)CC2CCCC2=O)CC1
4064,Cc1cccc(CC(C)(C)CO)c1
4065,CC=Cc1cc(OC)c(O)c(OC)c1
4066,C=C(C)C1=CC=C(C)CC1
4067,CCOC(=O)C1C(C=C(C)C)C1(C)C
4068,C=C1C2CC3CC1C(O)C(C2)C3C
4069,C=CC(=O)CC=CCC
4070,C=CCC1(O)C(C)(C)CCCCC1(C)C
4071,COc1ccc(C(=O)OCC(=O)O)cc1
4072,CC(=O)C1(C)CC2(O)OC(C)(C(C)=O)OC2(C)O1
4073,CC1(C)CCCC2(C)C3CCOC3CCC12
4074,CC1=NC(C)SC(C)S1
4075,C=CC(O)CC=CCC
4076,CC1CSSC1
4077,COC1CC2CCC1(C)C2(C)C
4078,CCOC(=O)CCC1(C)OCC(C)O1
4079,CCC1(C)OCC(C)(C)C(C(C)C)O1
4080,OCC(O)C(O)CO
4081,CC1CCC(C(C)(C)O)CC2=C1CCC2C
4082,CCCCCCC(=O)OC1CCCCC1
4083,CCCCCCCC1(C)OCC(C)O1
4084,CCOC(=O)C1CCC(C(=O)OCC)CC1
4085,CCOC(=O)C(C)C(C)OC(C)=O
4086,CCC1=CCC(=O)O1
4087,CC(=O)C(C)(C)c1ccccc1
4088,CC1CCSCS1
4089,CC1CC(C)SC(C)S1
4090,CCCCCCCCCCOS(C)=O
4091,O=COCCOc1ccccc1
4092,CCC(=O)Oc1ccccc1OC
4093,CCOC(=O)CCCO
4094,CSCSCSC
4095,NCCC(=O)NC(Cc1cnc[nH]1)C(=O)O
4096,CC(C)=CCCC(C)=CC=CC(C)=CC=CC(C)=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)C
4097,CC(COC(=O)c1ccccc1)OC(=O)c1ccccc1
4098,CC(C=O)Cc1ccc(C(C)C)cc1
4099,CCCCCCCCCCCCCC1CCCC(=O)O1
4100,CCOC(=O)C=CSC
4101,CCc1nc(C)c(CC)s1
4102,CC=C(O)C(C)=O
4103,CCCCCCCCCCCCCCCCCCCCC(C)C
4104,Cc1nccnc1C(C)C
4105,Cc1cnc(C)c(CCC(C)C)n1
4106,C=C1C=CC(C(C)CCC=C(C)C)CC1
4107,CCCC(O)CC(=O)OC
4108,CC1=CC2C(C(C)C)CCC(C)C2(O)CC1
4109,CCOC(=O)C(O)C(C)C
4110,C=CC(=O)CCCC
4111,CC1=CCC(C(C)C=O)CC1
4112,CCC(C)c1cnc(C)c(C)n1
4113,CCOc1nccnc1CC
4114,CCC1SSC(CC)S1
4115,CCC(C)C(O)C(=O)OC
4116,CC1(C)CC2C(C1)C1(C)CCCC2(C)C1O
4117,CC(=O)OC(C)C(C)=O
4118,CC1=CCC(C(C)C)CC1=O
4119,C=C1CCCC2(C)CCC(=C(C)C)CC12
4120,CCC(=O)C(C)O
4121,CCC(=O)SC
4122,Cc1ccc(CS)o1
4123,C=CC1(C)CCCC(C)(C)O1
4124,CC1=CCC(C(C)(C)OC(=O)C(C)C)CC1
4125,CCCCCCCCCOC(=O)CCCCCCCC
4126,CC12C=CC(CC1)C(C)(C)O2
4127,C=C(C)C1CCC(=C)C(OC(C)=O)C1
4128,CC1CCSC(C)S1
4129,CC1CCSS1
4130,COC(=O)CCCC(C)OC(C)=O
4131,CC1=C(S)CCO1
4132,CC(=O)c1ccc2n1CCC2
4133,CSc1ccoc1C
4134,CC1=NCSC1
4135,CC(C)C1=CC=C(C=O)CC1
4136,CC(=O)C1=CSCCN1
4137,Cc1occ2c1SCC2
4138,CCCCCC1CCOC(CCCCC)O1
4139,C=C(C)C1CCC(C=O)CC1
4140,CC(=O)OCC(C)C1CC=C(C)CC1
4141,CCCCC1OC1C=CC=O
4142,C=C(C)C1C=CC(C)=CC1
4143,CCC(S)C(C)C=O
4144,CC(C)(S)CC=O
4145,CCCCCC(S)CC=O
4146,CCCC(S)CC=O
4147,CC(=O)c1cncc(C)n1
4148,Cc1ncc(CC(C)C)nc1C
4149,CCCCc1ncc(C)nc1C
4150,COc1ncc(CC(C)C)nc1C
4151,CC1=C(O)C(=O)C(C)(C)C1
4152,CCC1CC(=O)C(O)=C1C
4153,CC1=C(O)C(=O)C(C)C1C
4154,CC1=CCC(C(C)C)c2cc(C)ccc21
4155,CCCCCC(=O)CCSC
4156,CC1NC(C(C)C)SC(C)S1
4157,CCC(=O)C1=NCCC1
4158,CCCC(=O)OC(C)C(C)=O
4159,CC(=O)c1cc(C(C)C)ccn1
4160,C=C(C)c1ccnc(CC)c1
4161,CCC1SSSC(CC)S1
4162,CC1SCSS1
4163,CCCSS(=O)(=O)CCC
4164,CCCCCC(=O)C(C)C(C)=O
4165,CCCC(C)OC(=O)CC(C)C
4166,CC1CSC(C)S1
4167,CC1(C)CCCC2(O)C(C)(C)C3CCC12C3
4168,C=CCCCC=CCOC
4169,CCCS(=O)OC
4170,CC(=O)CCC(CCC(C)O)C(C)C
4171,CSC(=O)C(C)C
4172,COc1cc(C=O)ccc1OC(=O)C(C)C
4173,C=CCCC(=O)OC
4174,CC1CCC(=O)OC1C
4175,CCCCCCCOCCCCCC
4176,C=CC(CCCCC)OC(=O)CC
4177,CCC1NC(CC)SC(CC)S1
4178,COC(=O)CC(C)SC
4179,CC1CCOC(C)(C)S1
4180,CCOC(=O)CC(C)CCC=C(C)C
4181,CCCCC(CC)C(=O)OCC(C)CC
4182,CC1=C(O)C(=O)CC(C)(C)C1
4183,CCOC(=O)CC(=O)OCc1ccccc1
4184,CCCCc1cscn1
4185,CCOC(=O)C1(CC)OC1(C)c1ccccc1
4186,CC(C)C(=O)OC(C)c1ccccc1
4187,C=C1CCC(C(C)(C)OC(=O)c2ccccc2)CC1
4188,Cc1nc(CC(C)C)oc1C
4189,Cc1cnc(CC(C)C)s1
4190,COc1nccs1
4191,CC1=CC2OCC(C)C2CC1
4192,COc1nc(C)cnc1C
4193,C=CCc1ccc(OC)c(O)c1
4194,COC(=O)COc1ccc(C)cc1
4195,O=C(O)C=Cc1ccc(O)cc1
4196,O=C(C=Cc1ccccc1)c1ccccc1
4197,CC(C)=CCCC(C)=CCCC(C)=CCCC=C(C)CCC=C(C)CCC=C(C)C
4198,Cc1ccc2c(c1)OC(=O)C2C
4199,Cc1ccc(C(C)CC=O)o1
4200,C=CC(C)=CCC1C(C)(O)CCC2C(C)(C)CCCC21C
4201,COc1ccccc1OC(=O)C(C)C
4202,CC=Cc1ccc(O)c(OC)c1
4203,COc1ccc(C=CC(=O)NCCc2ccc(OC)c(OC)c2)cc1OC
4204,CC1=CCC(CC=O)C1(C)C
4205,S=c1nccc[nH]1
4206,CC(C)C=CC(=O)CC(C)C
4207,CC(C)=CCCC(C)=CC1OCCO1
4208,OCC1(O)COC(O)(CO)CO1
4209,C=C(C)c1ccc(O)c(OC)c1
4210,CCCC(CCOC(C)=O)SC(C)=O
4211,CC(=O)OC=C(C)c1ccccc1
4212,CC(CCCC(C)(C)O)CC1OCC(C)O1
4213,COC1(C)CCC(C(C)(C)OC)CC1
4214,CCNC(=O)C(CC)(C(C)C)C(C)C
4215,CCCC(=O)C(S)CC
4216,CC(C)CC1CC(C)(O)CCO1
4217,C=CCC(O)C=CCCCCC
4218,CC1=NC(C(C)C)SC1
4219,CCCCCCCCC(C)C#N
4220,C=C(C)CC(C)OC(=O)C(C)C
4221,CCCCCC1CCCC1O
4222,C=C(C)C1CCC(C)(C(=O)C2CCCC2=O)C1=C
4223,CC1CC(CC(=O)C2CCCC2=O)CC(C)(C)C1
4224,C=CC(C)(CC=C(C)C)C(C)O
4225,CC(CO)CC(C)c1ccccc1
4226,COC(=O)c1ccccc1N=CC1CC=C(CCC=C(C)C)CC1
4227,C=CCOc1ccc(C)cc1C
4228,Cc1scnc1CCOC(=O)C(C)C
4229,CC(C)C(=O)OCCCC1CCCCC1
4230,CCCC(=O)OCCCC1CCCCC1
4231,CC1CCOC(c2ccccc2)C1
4232,CCCC(S)CCOC
4233,CCCCC(O)C(C)CCC
4234,CCC(O)OC
4235,CC(C)=CCCC(C)CC#N
4236,C=CC1CN2CCC1CC2C(O)c1ccnc2ccc(OC)cc12
4237,COC(=O)c1ccccc1N=CC(C)Cc1ccc(OC)cc1
4238,CC(C)CCCCCCCCCCCCCCC(=O)OC(CO)CO
4239,OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O
4240,COC(=O)c1ccccc1NC=C1CCC(C)=CC1C
4241,CCC(=O)OC1C=CC2C3CCC(C3)C12
4242,CC1(C)CCC=C2CC(C=O)CCC21
4243,CCC1OC=C(CO)C1=O
4244,C=C1CCC2C13CCC(C)C(C3)C2(C)C
4245,CC#CC#CCc1ccccc1
4246,CC1=CC(O)CC(C)C12CCC(=C(C)C)C2
4247,CC(=O)OCC1CCC=C(CCC=C(C)C)C1
4248,CC1CC2CC(C)(C)COC2CC1C
4249,CCOc1ccc(C(OCC)OCC)cc1OC
4250,CC(=O)CC1CCC2C(C1)C(C)CC2(C)C
4251,C=C(C)C1CCC(C)(OC(C)=O)C1C
4252,COCCOc1ccc(C)cc1
4253,O=C1CCCCCCCCCCC(=O)OCCC1
4254,SCCN1CCSC1
4255,CC1(C)C2CCC1(C)C(OC(=O)Cc1ccccc1)C2
4256,CCC(=O)OCCCC1CCCCC1
4257,CC1(C)CC(=O)C2OC2(C)C1=O
4258,COC(=O)c1ccccc1N=CC(C)Cc1ccc2c(c1)OCO2
4259,O=C1COc2ccccc2O1
4260,CCCCCCOCC#N
4261,CC1=CCC2(CC1)COC(C)OC2
4262,CC(C)(C)C1CCC2(CCC(=O)O2)CC1
4263,CCCCCCOC(=O)C=CC(=O)OCCCCCC
4264,CCCCCCCCOC(=O)C=Cc1ccccc1
4265,CC(=CCC1=C(C)C(=O)c2ccccc2C1=O)CCCC(C)CCCC(C)CCCC(C)C
4266,CC=C(C)COC(=O)C(C)=CC
4267,CC(C)=CCCC(C)=CCc1cc2ccc(=O)oc2cc1O
4268,CC1=CCC(=C(C)C)CCC(C)=CCC1
4269,CCCC=C(C)C(=O)O
4270,O=C(O)CCCCCC=CCCCCCCCCO
4271,CCCCC=CCCCCO
4272,CC=CCCC=O
4273,CCCCCCC=CCCC=O
4274,CC1=CC2C(CCC(C)=CCC1)C2(C)C
4275,C=C1CCC2C(C3C(C)CCC13)C2(C)C
4276,CC1=CCCC2(C)OC2CC(C)(C)C=CC1
4277,CC=Cc1cc(OC)c(OC)c(OC)c1
4278,C=CC(C)=CCCC(=C)C
4279,C=C(C)C1CCC(C)C2=C(C1)C(C)CC2=O
4280,CC(=O)c1nc(C)cs1
4281,C=CC(C)(O)CCC=C(C)CCCC=CC(=C)C
4282,CCC=CCC=CCC=O
4283,CCCC=CCCCOC(C)=O
4284,CCC=CCCCCOC(=O)CC(C)C
4285,CCC=CCCCCOC(C)=O
4286,CC=CC=CCCC=CC(=O)NCC(C)C
4287,CCCCCCc1ccc(C=CC(OC)OC)cc1
4288,C=CCc1ccc(OC(=O)C=Cc2ccccc2)c(OC)c1
4289,CCOC(C)OCC(C)OC(C)OCC
4290,CCOC(C)OCC(COC(C)OCC)OC(C)OCC
4291,CCCCC=CCCCC(=O)O
4292,CC1CCC(C(C)C)C(OCC(O)CO)C1
4293,O=C1CCCC=CCCCCCCCCCC1
4294,O=C1CCCCCCC=CCCCCCCC1
4295,CC=C(C)CSC
4296,CCCCCCCCC=CCOC(C)=O
4297,CCCCC=CCCCCCCCCCCCCOC(C)=O
4298,CCCCC=CCCCCCCOC(C)=O
4299,CC(=O)C=CC1=C(C)C(=O)CCC1(C)C
4300,CCC=CCCOC
4301,CCCCC=CCCCCCCCCCC=O
4302,CCCCC=CCCCCCCCCCCCC=O
4303,CCCCCCCCC=CCCCCCCCC(=O)OC
4304,CC=C(C)C(C)=O
4305,CCCCCCCCC=CCCCCCCCCCCCCC
4306,COCC=C(C)CCC=C(C)C
4307,CC(C)=CCCC(C)=CCCC=O
4308,CC=CC(=O)OC1CCCCC1
4309,CCOC(C)OCC=C(C)CCC=C(C)C
4310,C=CC=CC=CCC
4311,CCC=CCCOC(=O)C#CCCCCCC
4312,CCC=CCCOC(=O)C=CCCC
4313,CCC=CCCOC(=O)C#CCCCCC
4314,CCCC=CCC1CCCC1=O
4315,CC(C=O)=CCC1=C(C)CCCC1(C)C
4316,CC1=CC(=O)CC(C)(C)C1C=CC(C)O
4317,CC1=CCCC(C)(C)C1C=CC(=O)C(C)C
4318,CC(=O)OC=Cc1ccccc1
4319,CC(C#N)=Cc1ccccc1
4320,NC(=O)N=NC(N)=O
4321,COC(=O)OC1CCC=CCCC1
4322,C=CC(C)(C#N)Cc1ccccc1
4323,CC1(C)CCCCC1(C)O
4324,CCC(=O)C=CC1C(C)C=CCC1(C)C
4325,CCOC(=O)CCCSC
4326,COC(=O)C1OC1(C)C=CC1C(C)=CCCC1(C)C
4327,CC(C=O)C1CCC(C)C1C(=O)O
4328,CC(C)=CCCC(C)=CCOC(=O)C=Cc1ccccc1
4329,CC1CCOC(C=Cc2ccccc2)O1
4330,C1=CC2COCC2CCCCCCCC1
4331,CC(=O)C=CC1C(C)C=C(C)CC1C
4332,O=C1CCC=CCCCCCCCCCC1
4333,CCC=C(C)COC(C)=O
4334,CCOC(C)C=CC1C(C)=CCCC1(C)C
4335,CC=C(C)C(=O)OCC=C(C)C
4336,CC=C(C)COC(=O)C(C)CC
4337,CCCCC=CCOC(=O)CC(C)C
4338,CCC=CCCOC(CC)OC
4339,CCCC=CCOC(=O)CC1CCCC1
4340,CC(=O)C=CCC(C)CCCC(C)C
4341,CC(=Cc1ccccc1)CO
4342,C=CCCCC(=O)OCC
4343,CC(=O)OCCC(C)(C)S
4344,COc1ccc(CC2CC2)cc1
4345,CCCCCC1OC1C=CC=O
4346,CC1=CC2OC(=O)C(C)C2CC1
4347,CC1=CC2C(=CC1)C(C)CCC2C(C)C
4348,CC=C(C)C(=O)OCC(C)CC
4349,CC1=CCC(C(C)(C)S)CC1
4350,CC1(O)CCC2CC1C2(C)C
4351,C=C1C2CCC(=O)C23CCC(C3)C1(C)C
4352,CC1=CCCC2(C)CCC(C(C)(C)O)CC12
4353,CCCCCC(O)C(C)=O
4354,CC1=C(O)C(=O)CC1(C)C
4355,CC(=O)C=Cc1c(C)ccc(C)c1C
4356,Cc1ccoc1CC1OC1(C)C
4357,CC1=CCC2(O)CC1C2(C)C
4358,CC(C)=CCC=C(C)CC=O
4359,CC(=O)C(O)Cc1ccccc1
4360,CSC(C)CC(C)=O
4361,CCCCCCC(=O)CCC=O
4362,CC1=CC=CC(C)(C)C12CC(=O)C(C)O2
4363,CC(=O)C1=CCCN1
4364,C=CC1(C)CCC(C(C)(O)CCC=C(C)C)O1
4365,C=C(CCC=C(C)C)C1CC=C(C=O)CC1
4366,COc1ncc(C)nc1C
4367,C=Cc1ncc(C)nc1C
4368,CC(C)=CCCC1(C)C2CC=C(C)C1C2
4369,CC(O)CC(C)(C)S
4370,CCOC(=O)C(O)Cc1ccccc1
4371,CSCC(C)=O
4372,CC1=C2CC(C(C)(C)O)CCC2(C)CCC1
4373,CC(=O)OCCC(C)S
4374,CCCCC(S)CCOC(C)=O
4375,CCC(S)C(C)CO
4376,C=Cc1ncc(C)nc1CC
4377,CC1=CC2C(=CC1O)C(C)CCC2C(C)C
4378,C=CC1(C)OC(C)(C)CCC1O
4379,CC1(C)CCCC2(C)C3CCC2(C)C(O)C31
4380,O=C1CCCCCC=CCCCCCCCC1
4381,C=CC(C)=CCC(C)(C)C(=NO)C(C)C
4382,CCCCCC(C=O)=Cc1ccc(C)cc1
4383,CC(=O)C=CC1=CCCC(C)C1(C)C
4384,C=C1CCCC(C)(C)C1CCC(C)=CCCC1C(C)(O)CCC2C(C)(C)CCCC21C
4385,CCCCCCCCC=CCCCCCCCC(=O)OCC(O)C1OCC(O)C1O
4386,C=CC(C)(O)CCC=C(C)CC
4387,C=CC=C(C)CC(C)(O)C=C
4388,CC(C)CC=C(CO)C(C)C
4389,CC(=O)OCC(=CCC(C)C)C(C)C
4390,CC(C)=CCCC(C)=CC(=O)OCCC(C)C
4391,CC=CC=CC=CC=CCCCCCCO
4392,O=CC(=Cc1ccco1)c1ccccc1
4393,O=C1CCCCCCCCCCC=CCCO1
4394,CC(C)=CCCC(C)=CCOC(=O)C(C)=C(C)C
4395,CC1=CCCC2(C)OC2CCC(C)=CCC1
4396,C=CC(C)(O)C=CC1=C(C)CCCC1(C)C
4397,CC(=O)C(C)=CCC1CC=C(C)C1(C)C
4398,CCOC(C)C=CC1=C(C)CCCC1(C)C
4399,CC=C(C)C(=O)OCCC(C)CC
4400,COC(=O)c1ccccc1N=CC=C(C)CCC=C(C)C
4401,CCCCCCC(C=Nc1ccccc1C(=O)OC)=Cc1ccccc1
4402,CCCCCCCCC(=O)OCC=C(C)CCC=C(C)C
4403,CCCC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C31C
4404,CCC(O)C(C)=CC1(C)CC2C=CC1C2
4405,CC=CC(=O)OC(C)C1CCCCC1
4406,CC=CC(=O)OC1CCCC1C1CCCC1
4407,CCC=CCC(OC)OC
4408,CCC(O)C=CC1=C(C)CCCC1(C)C
4409,CC(=CCC1CC=C(C)C1(C)C)C(C)O
4410,CC(C=O)=CCC1C(C)=CCCC1(C)C
4411,CCC(=O)C(C)=CC1C(C)CC=CC1(C)C
4412,CCC=CCCOCC=O
4413,CCC=CCCCCC(OC)OC
4414,C=CCCCCCCCCC(=O)OCC=C(C)CCC=C(C)C
4415,CC(C)=CCCC(C)CCOC(=O)C=Cc1ccccc1
4416,CC=C1CC2CC1C1CCC(=O)OC21
4417,CCC=CCCC=CC#N
4418,CC1=CCCC(C)(C)C1C=CC(=O)CC(C)C
4419,CCC(C)(O)CCC=C(C)CCC=C(C)CCC=C(C)C
4420,CCCC=CCC1CCCC1O
4421,CC(=O)C1CCC(C)=CCCC(C)=CCC=C1C
4422,CCCCCCC=CC#N
4423,CC(=CCC1CC=C(C)C1(C)C)CO
4424,O=CCCC=C1CC2CC1C1CCCC21
4425,C=C(C)CCCC(C)=CCC(C)C=O
4426,O=C(C=Cc1ccc(O)c(O)c1)OC(C(=O)O)C(O)C(=O)O
4427,CC(=O)C=C1CCC2C13CCC(C)C(C3)C2(C)C
4428,CC=CC(=O)OC(C)CC(C)C
4429,CC(C)=CCCC(C)=CCCc1ccncc1
4430,CCC=C(C)C(O)CCCCC
4431,CC(=CCC(C)C=O)C(C)C
4432,CC=C1CC2CC1C1CCCOC21
4433,CCC(=O)C(C)=CC1C(C)=CCCC1(C)C
4434,CC1(C)CC=CCCC=CCCC2OC21C
4435,CCC=CCCOC(=O)C(C)=CCC
4436,CCCC=CCCCCC(=O)OC(CCCC)CCCCC(=O)O
4437,CC(C)=CCCC(C)=CCOCC=C(C)CCC=C(C)C
4438,COC(=O)c1ccccc1N=CC=Cc1ccccc1
4439,CC(=O)OCC(C)=CCCC1(C)C2CC3C(C2)C31C
4440,CC=CC(=O)C1C(C)CCCC1(C)C
4441,CCCCCCC(=O)OCC=C(C)CCC=C(C)C
4442,C=CCCCCCCCC=CCC#N
4443,CCC(C=CC1=C(C)CCCC1(C)C)OC(C)=O
4444,CC(C)C1CCC2(CCC(=O)O2)CC1
4445,COc1cc(C=O)ccc1OC1OC(CO)C(O)C(O)C1O
4446,CCOc1cc(COC)ccc1O
4447,C=CCCC(=O)C1CCCC(C)(C)C1
4448,C=C1CCCC2(C)CCC(CC(C)(C)O)CC12
4449,CC1=CCC(=C(C)CCC=O)CC1
4450,CC(=O)OC1CC(C)=C2C(C=C(C)C(=O)O)CCC(C)C21
4451,COC1OC(C(=O)O)C(OC2OC(C(=O)O)C(OC)C(O)C2O)C(O)C1O
4452,CC1CCc2nccnc21
4453,CC1OC(C)C(=O)C1=O
4454,CSCCC(N)C(=O)NCC(=O)O
4455,CC(C)(C)C1CCCCC1=O
4456,CCCCCCC(C)=NO
4457,CCCC(C)(S)CCO
4458,CC(C)=CCC(C)(C)C(=O)C(C)C
4459,CCCC(=O)OC(C)C(=O)OCC
4460,CC(CO)C1CCCCCCCCCCC1
4461,CCOC(=O)CC(C)S
4462,CC1CC=CCCCCCCCCCC(=O)C1
4463,C=C1CCCC(C)(C)C1C(=O)C=CC
4464,O=C1CCCCCCCCCC=CCCCO1
4465,CC(C)CCCCCCCCCCCCCCC(=O)OCC(O)COCC(O)CO
4466,CC(C)=CCCC1(C)CCC(=O)O1
4467,CCCCCCOC(=O)CC(C)S
4468,CC1CCC(C(C)C)C(OC(=O)CCCC(=O)O)C1
4469,CC1C(=O)c2ccccc2C1(C)C
4470,CC(C)C(C)CCC(C)(C)O
4471,CC1CCC(C(C)C)C(C(=O)NC2CC2)C1
4472,C=CC=CC#CCCCCC
4473,CC1(CO)CC1CC1CC2CC2(C)C1(C)C
4474,CCCCCC1CCC(O)O1
4475,CCCCCC1=CCC(=O)O1
4476,CCCCC1CC(C(C)=O)C(=O)O1
4477,CCOC(=O)CC1C=CCC1
4478,CSCC=O
4479,C=C(C)CCCC(C)C1(O)CC=C(C)CC1
4480,CC(C)CC(=O)C(C)O
